match_id,edition_year,tournament_name,stage,group,date,time,stadium,city,host_country,home_team,home_code,away_team,away_code,home_score,away_score,extra_time,penalty_shootout,home_penalties,away_penalties
M-1978-08,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 4,1978-06-03,16:45,Estadio Chateau Carreras,Cordoba,Argentina,Peru,PER,Scotland,SCO,3,1,0,0,0,0
M-1978-09,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 1,1978-06-06,13:45,Estadio Jose Maria Minella,Mar del Plata,Argentina,Italy,ITA,Hungary,HUN,3,1,0,0,0,0
M-1978-10,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 2,1978-06-06,16:45,Estadio Gigante de Arroyito,Rosario,Argentina,Poland,POL,Tunisia,TUN,1,0,0,0,0,0
M-1978-11,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 2,1978-06-06,16:45,Estadio Chateau Carreras,Cordoba,Argentina,West Germany,DEU,Mexico,MEX,6,0,0,0,0,0
M-1978-12,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 1,1978-06-06,19:15,Estadio Monumental,Buenos Aires,Argentina,Argentina,ARG,France,FRA,2,1,0,0,0,0
M-1978-13,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 3,1978-06-07,13:45,Estadio Jose Amalfitani,Buenos Aires,Argentina,Austria,AUT,Sweden,SWE,1,0,0,0,0,0
M-1978-14,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 3,1978-06-07,13:45,Estadio Jose Maria Minella,Mar del Plata,Argentina,Brazil,BRA,Spain,ESP,0,0,0,0,0,0
M-1978-15,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 4,1978-06-07,16:45,Estadio Ciudad de Mendoza,Mendoza,Argentina,Netherlands,NLD,Peru,PER,0,0,0,0,0,0
M-1978-16,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 4,1978-06-07,16:45,Estadio Chateau Carreras,Cordoba,Argentina,Scotland,SCO,Iran,IRN,1,1,0,0,0,0
M-1978-17,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 1,1978-06-10,14:30,Estadio Jose Maria Minella,Mar del Plata,Argentina,France,FRA,Hungary,HUN,3,1,0,0,0,0
M-1978-18,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 2,1978-06-10,16:45,Estadio Gigante de Arroyito,Rosario,Argentina,Poland,POL,Mexico,MEX,3,1,0,0,0,0
M-1978-19,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 2,1978-06-10,16:45,Estadio Chateau Carreras,Cordoba,Argentina,West Germany,DEU,Tunisia,TUN,0,0,0,0,0,0
M-1978-20,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 1,1978-06-10,19:15,Estadio Monumental,Buenos Aires,Argentina,Argentina,ARG,Italy,ITA,0,1,0,0,0,0
M-1978-21,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 3,1978-06-11,13:45,Estadio Jose Maria Minella,Mar del Plata,Argentina,Brazil,BRA,Austria,AUT,1,0,0,0,0,0
M-1978-22,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 3,1978-06-11,13:45,Estadio Jose Amalfitani,Buenos Aires,Argentina,Spain,ESP,Sweden,SWE,1,0,0,0,0,0
M-1978-23,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 4,1978-06-11,16:45,Estadio Chateau Carreras,Cordoba,Argentina,Peru,PER,Iran,IRN,4,1,0,0,0,0
M-1978-24,1978,Copa Mundial FIFA 1978,Fase de grupos,Grupo 4,1978-06-11,16:45,Estadio Ciudad de Mendoza,Mendoza,Argentina,Scotland,SCO,Netherlands,NLD,3,2,0,0,0,0
M-1978-25,1978,Copa Mundial FIFA 1978,Segunda fase de grupos,Grupo A,1978-06-14,13:45,Estadio Chateau Carreras,Cordoba,Argentina,Austria,AUT,Netherlands,NLD,1,5,0,0,0,0
M-1978-26,1978,Copa Mundial FIFA 1978,Segunda fase de grupos,Grupo A,1978-06-14,13:45,Estadio Monumental,Buenos Aires,Argentina,Italy,ITA,West Germany,DEU,0,0,0,0,0,0
M-1978-27,1978,Copa Mundial FIFA 1978,Segunda fase de grupos,Grupo B,1978-06-14,16:45,Estadio Ciudad de Mendoza,Mendoza,Argentina,Brazil,BRA,Peru,PER,3,0,0,0,0,0
M-1978-28,1978,Copa Mundial FIFA 1978,Segunda fase de grupos,Grupo B,1978-06-14,19:15,Estadio Gigante de Arroyito,Rosario,Argentina,Argentina,ARG,Poland,POL,2,0,0,0,0,0
M-1978-29,1978,Copa Mundial FIFA 1978,Segunda fase de grupos,Grupo B,1978-06-18,13:45,Estadio Ciudad de Mendoza,Mendoza,Argentina,Peru,PER,Poland,POL,0,1,0,0,0,0
M-1978-30,1978,Copa Mundial FIFA 1978,Segunda fase de grupos,Grupo A,1978-06-18,16:45,Estadio Monumental,Buenos Aires,Argentina,Italy,ITA,Austria,AUT,1,0,0,0,0,0
M-1978-31,1978,Copa Mundial FIFA 1978,Segunda fase de grupos,Grupo A,1978-06-18,16:45,Estadio Chateau Carreras,Cordoba,Argentina,Netherlands,NLD,West Germany,DEU,2,2,0,0,0,0
M-1978-32,1978,Copa Mundial FIFA 1978,Segunda fase de grupos,Grupo B,1978-06-18,19:15,Estadio Gigante de Arroyito,Rosario,Argentina,Argentina,ARG,Brazil,BRA,0,0,0,0,0,0
M-1978-33,1978,Copa Mundial FIFA 1978,Segunda fase de grupos,Grupo A,1978-06-21,13:45,Estadio Chateau Carreras,Cordoba,Argentina,Austria,AUT,West Germany,DEU,3,2,0,0,0,0
M-1978-34,1978,Copa Mundial FIFA 1978,Segunda fase de grupos,Grupo A,1978-06-21,13:45,Estadio Monumental,Buenos Aires,Argentina,Italy,ITA,Netherlands,NLD,1,2,0,0,0,0
M-1978-35,1978,Copa Mundial FIFA 1978,Segunda fase de grupos,Grupo B,1978-06-21,16:45,Estadio Ciudad de Mendoza,Mendoza,Argentina,Brazil,BRA,Poland,POL,3,1,0,0,0,0
M-1978-36,1978,Copa Mundial FIFA 1978,Segunda fase de grupos,Grupo B,1978-06-21,19:15,Estadio Gigante de Arroyito,Rosario,Argentina,Argentina,ARG,Peru,PER,6,0,0,0,0,0
M-1978-37,1978,Copa Mundial FIFA 1978,Tercer lugar,No aplica,1978-06-24,15:00,Estadio Monumental,Buenos Aires,Argentina,Brazil,BRA,Italy,ITA,2,1,0,0,0,0
M-1978-38,1978,Copa Mundial FIFA 1978,Final,No aplica,1978-06-25,15:00,Estadio Monumental,Buenos Aires,Argentina,Argentina,ARG,Netherlands,NLD,3,1,1,0,0,0
M-1982-01,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 3,1982-06-13,20:00,Camp Nou,Barcelona,Spain,Argentina,ARG,Belgium,BEL,0,1,0,0,0,0
M-1982-02,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 1,1982-06-14,17:15,Balaidos,Vigo,Spain,Italy,ITA,Poland,POL,0,0,0,0,0,0
M-1982-03,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 6,1982-06-14,21:00,Estadio Ramon Sanchez Pizjuan,Seville,Spain,Brazil,BRA,Soviet Union,SUN,2,1,0,0,0,0
M-1982-04,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 1,1982-06-15,17:15,Estadio Riazor,A Coruna,Spain,Peru,PER,Cameroon,CMR,0,0,0,0,0,0
M-1982-05,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 3,1982-06-15,21:00,Nuevo Estadio,Elche,Spain,Hungary,HUN,El Salvador,SLV,10,1,0,0,0,0
M-1982-06,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 6,1982-06-15,21:00,Estadio La Rosaleda,Malaga,Spain,Scotland,SCO,New Zealand,NZL,5,2,0,0,0,0
M-1982-07,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 2,1982-06-16,17:15,Estadio El Molinon,Gijon,Spain,West Germany,DEU,Algeria,DZA,1,2,0,0,0,0
M-1982-08,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 4,1982-06-16,17:15,Estadio San Mames,Bilbao,Spain,England,ENG,France,FRA,3,1,0,0,0,0
M-1982-09,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 5,1982-06-16,21:00,Estadio Luis Casanova,Valencia,Spain,Spain,ESP,Honduras,HND,1,1,0,0,0,0
M-1982-10,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 2,1982-06-17,17:15,Estadio Carlos Tartiere,Oviedo,Spain,Chile,CHL,Austria,AUT,0,1,0,0,0,0
M-1982-11,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 4,1982-06-17,17:15,Estadio Jose Zorrilla,Valladolid,Spain,Czechoslovakia,CSK,Kuwait,KWT,1,1,0,0,0,0
M-1982-12,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 5,1982-06-17,21:00,Estadio La Romareda,Zaragoza,Spain,Yugoslavia,YUG,Northern Ireland,NIR,0,0,0,0,0,0
M-1982-13,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 1,1982-06-18,17:15,Balaidos,Vigo,Spain,Italy,ITA,Peru,PER,1,1,0,0,0,0
M-1982-14,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 3,1982-06-18,21:00,Estadio Jose Rico Perez,Alicante,Spain,Argentina,ARG,Hungary,HUN,4,1,0,0,0,0
M-1982-15,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 6,1982-06-18,21:00,Estadio Benito Villamarin,Seville,Spain,Brazil,BRA,Scotland,SCO,4,1,0,0,0,0
M-1982-16,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 1,1982-06-19,17:15,Estadio Riazor,A Coruna,Spain,Poland,POL,Cameroon,CMR,0,0,0,0,0,0
M-1982-17,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 3,1982-06-19,21:00,Nuevo Estadio,Elche,Spain,Belgium,BEL,El Salvador,SLV,1,0,0,0,0,0
M-1982-18,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 6,1982-06-19,21:00,Estadio La Rosaleda,Malaga,Spain,Soviet Union,SUN,New Zealand,NZL,3,0,0,0,0,0
M-1982-19,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 2,1982-06-20,17:15,Estadio El Molinon,Gijon,Spain,West Germany,DEU,Chile,CHL,4,1,0,0,0,0
M-1982-20,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 4,1982-06-20,17:15,Estadio San Mames,Bilbao,Spain,England,ENG,Czechoslovakia,CSK,2,0,0,0,0,0
M-1982-21,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 5,1982-06-20,21:00,Estadio Luis Casanova,Valencia,Spain,Spain,ESP,Yugoslavia,YUG,2,1,0,0,0,0
M-1982-22,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 2,1982-06-21,17:15,Estadio Carlos Tartiere,Oviedo,Spain,Algeria,DZA,Austria,AUT,0,2,0,0,0,0
M-1982-23,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 4,1982-06-21,17:15,Estadio Jose Zorrilla,Valladolid,Spain,France,FRA,Kuwait,KWT,4,1,0,0,0,0
M-1982-24,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 5,1982-06-21,21:00,Estadio La Romareda,Zaragoza,Spain,Honduras,HND,Northern Ireland,NIR,1,1,0,0,0,0
M-1982-25,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 1,1982-06-22,17:15,Estadio Riazor,A Coruna,Spain,Poland,POL,Peru,PER,5,1,0,0,0,0
M-1982-26,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 3,1982-06-22,21:00,Nuevo Estadio,Elche,Spain,Belgium,BEL,Hungary,HUN,1,1,0,0,0,0
M-1982-27,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 6,1982-06-22,21:00,Estadio La Rosaleda,Malaga,Spain,Soviet Union,SUN,Scotland,SCO,2,2,0,0,0,0
M-1982-28,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 1,1982-06-23,17:15,Balaidos,Vigo,Spain,Italy,ITA,Cameroon,CMR,1,1,0,0,0,0
M-1982-29,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 3,1982-06-23,21:00,Estadio Jose Rico Perez,Alicante,Spain,Argentina,ARG,El Salvador,SLV,2,0,0,0,0,0
M-1982-30,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 6,1982-06-23,21:00,Estadio Benito Villamarin,Seville,Spain,Brazil,BRA,New Zealand,NZL,4,0,0,0,0,0
M-1982-31,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 2,1982-06-24,17:15,Estadio Carlos Tartiere,Oviedo,Spain,Algeria,DZA,Chile,CHL,3,2,0,0,0,0
M-1982-32,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 4,1982-06-24,17:15,Estadio Jose Zorrilla,Valladolid,Spain,France,FRA,Czechoslovakia,CSK,1,1,0,0,0,0
M-1982-33,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 5,1982-06-24,21:00,Estadio La Romareda,Zaragoza,Spain,Honduras,HND,Yugoslavia,YUG,0,1,0,0,0,0
M-1982-34,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 2,1982-06-25,17:15,Estadio El Molinon,Gijon,Spain,West Germany,DEU,Austria,AUT,1,0,0,0,0,0
M-1982-35,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 4,1982-06-25,17:15,Estadio San Mames,Bilbao,Spain,England,ENG,Kuwait,KWT,1,0,0,0,0,0
M-1982-36,1982,Copa Mundial FIFA 1982,Fase de grupos,Grupo 5,1982-06-25,21:00,Estadio Luis Casanova,Valencia,Spain,Spain,ESP,Northern Ireland,NIR,0,1,0,0,0,0
M-1982-37,1982,Copa Mundial FIFA 1982,Segunda fase de grupos,Grupo 4,1982-06-28,17:15,Vicente Calderon,Madrid,Spain,Austria,AUT,France,FRA,0,1,0,0,0,0
M-1982-38,1982,Copa Mundial FIFA 1982,Segunda fase de grupos,Grupo 1,1982-06-28,21:00,Camp Nou,Barcelona,Spain,Poland,POL,Belgium,BEL,3,0,0,0,0,0
M-1982-39,1982,Copa Mundial FIFA 1982,Segunda fase de grupos,Grupo 3,1982-06-29,17:15,Estadi de Sarria,Barcelona,Spain,Italy,ITA,Argentina,ARG,2,1,0,0,0,0
M-1982-40,1982,Copa Mundial FIFA 1982,Segunda fase de grupos,Grupo 2,1982-06-29,21:00,Estadio Santiago Bernabeu,Madrid,Spain,West Germany,DEU,England,ENG,0,0,0,0,0,0
M-1982-41,1982,Copa Mundial FIFA 1982,Segunda fase de grupos,Grupo 4,1982-07-01,17:15,Vicente Calderon,Madrid,Spain,Austria,AUT,Northern Ireland,NIR,2,2,0,0,0,0
M-1982-42,1982,Copa Mundial FIFA 1982,Segunda fase de grupos,Grupo 1,1982-07-01,21:00,Camp Nou,Barcelona,Spain,Belgium,BEL,Soviet Union,SUN,0,1,0,0,0,0
M-1982-43,1982,Copa Mundial FIFA 1982,Segunda fase de grupos,Grupo 3,1982-07-02,17:15,Estadi de Sarria,Barcelona,Spain,Argentina,ARG,Brazil,BRA,1,3,0,0,0,0
M-1982-44,1982,Copa Mundial FIFA 1982,Segunda fase de grupos,Grupo 2,1982-07-02,21:00,Estadio Santiago Bernabeu,Madrid,Spain,West Germany,DEU,Spain,ESP,2,1,0,0,0,0
M-1982-45,1982,Copa Mundial FIFA 1982,Segunda fase de grupos,Grupo 4,1982-07-04,17:15,Vicente Calderon,Madrid,Spain,France,FRA,Northern Ireland,NIR,4,1,0,0,0,0
M-1982-46,1982,Copa Mundial FIFA 1982,Segunda fase de grupos,Grupo 1,1982-07-04,21:00,Camp Nou,Barcelona,Spain,Soviet Union,SUN,Poland,POL,0,0,0,0,0,0
M-1982-47,1982,Copa Mundial FIFA 1982,Segunda fase de grupos,Grupo 3,1982-07-05,17:15,Estadi de Sarria,Barcelona,Spain,Italy,ITA,Brazil,BRA,3,2,0,0,0,0
M-1982-48,1982,Copa Mundial FIFA 1982,Segunda fase de grupos,Grupo 2,1982-07-05,21:00,Estadio Santiago Bernabeu,Madrid,Spain,Spain,ESP,England,ENG,0,0,0,0,0,0
M-1982-49,1982,Copa Mundial FIFA 1982,Semifinales,No aplica,1982-07-08,17:15,Camp Nou,Barcelona,Spain,Poland,POL,Italy,ITA,0,2,0,0,0,0
M-1982-50,1982,Copa Mundial FIFA 1982,Semifinales,No aplica,1982-07-08,21:00,Estadio Ramon Sanchez Pizjuan,Seville,Spain,West Germany,DEU,France,FRA,3,3,1,1,5,4
M-1982-51,1982,Copa Mundial FIFA 1982,Tercer lugar,No aplica,1982-07-10,20:00,Estadio Jose Rico Perez,Alicante,Spain,Poland,POL,France,FRA,3,2,0,0,0,0
M-1982-52,1982,Copa Mundial FIFA 1982,Final,No aplica,1982-07-11,20:00,Estadio Santiago Bernabeu,Madrid,Spain,Italy,ITA,West Germany,DEU,3,1,0,0,0,0
M-1986-01,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo A,1986-05-31,12:00,Estadio Azteca,Mexico City,Mexico,Bulgaria,BGR,Italy,ITA,1,1,0,0,0,0
M-1986-02,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo D,1986-06-01,12:00,Estadio Jalisco,Guadalajara,Mexico,Spain,ESP,Brazil,BRA,0,1,0,0,0,0
M-1986-03,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo C,1986-06-01,16:00,Estadio Nou Camp,Leon,Mexico,Canada,CAN,France,FRA,0,1,0,0,0,0
M-1986-04,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo A,1986-06-02,12:00,Estadio Olimpico Universitario,Mexico City,Mexico,Argentina,ARG,South Korea,KOR,3,1,0,0,0,0
M-1986-05,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo C,1986-06-02,12:00,Estadio Sergio Leon Chavez,Irapuato,Mexico,Soviet Union,SUN,Hungary,HUN,6,0,0,0,0,0
M-1986-06,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo F,1986-06-02,16:00,Estadio Universitario,Monterrey,Mexico,Morocco,MAR,Poland,POL,0,0,0,0,0,0
M-1986-07,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo B,1986-06-03,12:00,Estadio Azteca,Mexico City,Mexico,Belgium,BEL,Mexico,MEX,1,2,0,0,0,0
M-1986-08,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo D,1986-06-03,12:00,Estadio Tres de Marzo,Guadalajara,Mexico,Algeria,DZA,Northern Ireland,NIR,1,1,0,0,0,0
M-1986-09,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo F,1986-06-03,16:00,Estadio Tecnologico,Monterrey,Mexico,Portugal,PRT,England,ENG,1,0,0,0,0,0
M-1986-10,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo B,1986-06-04,12:00,La Bombonera,Toluca,Mexico,Paraguay,PRY,Iraq,IRQ,1,0,0,0,0,0
M-1986-11,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo E,1986-06-04,12:00,Estadio La Corregidora,Queretaro,Mexico,Uruguay,URY,West Germany,DEU,1,1,0,0,0,0
M-1986-12,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo E,1986-06-04,16:00,Estadio Neza 86,Nezahualcoyotl,Mexico,Scotland,SCO,Denmark,DNK,0,1,0,0,0,0
M-1986-13,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo A,1986-06-05,12:00,Estadio Cuauhtemoc,Puebla,Mexico,Italy,ITA,Argentina,ARG,1,1,0,0,0,0
M-1986-14,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo C,1986-06-05,12:00,Estadio Nou Camp,Leon,Mexico,France,FRA,Soviet Union,SUN,1,1,0,0,0,0
M-1986-15,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo A,1986-06-05,16:00,Estadio Olimpico Universitario,Mexico City,Mexico,South Korea,KOR,Bulgaria,BGR,1,1,0,0,0,0
M-1986-16,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo C,1986-06-06,12:00,Estadio Sergio Leon Chavez,Irapuato,Mexico,Hungary,HUN,Canada,CAN,2,0,0,0,0,0
M-1986-17,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo D,1986-06-06,12:00,Estadio Jalisco,Guadalajara,Mexico,Brazil,BRA,Algeria,DZA,1,0,0,0,0,0
M-1986-18,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo F,1986-06-06,16:00,Estadio Tecnologico,Monterrey,Mexico,England,ENG,Morocco,MAR,0,0,0,0,0,0
M-1986-19,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo B,1986-06-07,12:00,Estadio Azteca,Mexico City,Mexico,Mexico,MEX,Paraguay,PRY,1,1,0,0,0,0
M-1986-20,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo D,1986-06-07,12:00,Estadio Tres de Marzo,Guadalajara,Mexico,Northern Ireland,NIR,Spain,ESP,1,2,0,0,0,0
M-1986-21,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo F,1986-06-07,16:00,Estadio Universitario,Monterrey,Mexico,Poland,POL,Portugal,PRT,1,0,0,0,0,0
M-1986-22,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo B,1986-06-08,12:00,La Bombonera,Toluca,Mexico,Iraq,IRQ,Belgium,BEL,1,2,0,0,0,0
M-1986-23,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo E,1986-06-08,12:00,Estadio La Corregidora,Queretaro,Mexico,West Germany,DEU,Scotland,SCO,2,1,0,0,0,0
M-1986-24,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo E,1986-06-08,16:00,Estadio Neza 86,Nezahualcoyotl,Mexico,Denmark,DNK,Uruguay,URY,6,1,0,0,0,0
M-1986-25,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo C,1986-06-09,12:00,Estadio Nou Camp,Leon,Mexico,Hungary,HUN,France,FRA,0,3,0,0,0,0
M-1986-26,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo C,1986-06-09,12:00,Estadio Sergio Leon Chavez,Irapuato,Mexico,Soviet Union,SUN,Canada,CAN,2,0,0,0,0,0
M-1986-27,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo A,1986-06-10,12:00,Estadio Olimpico Universitario,Mexico City,Mexico,Argentina,ARG,Bulgaria,BGR,2,0,0,0,0,0
M-1986-28,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo A,1986-06-10,12:00,Estadio Cuauhtemoc,Puebla,Mexico,South Korea,KOR,Italy,ITA,2,3,0,0,0,0
M-1986-29,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo B,1986-06-11,12:00,Estadio Azteca,Mexico City,Mexico,Iraq,IRQ,Mexico,MEX,0,1,0,0,0,0
M-1986-30,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo B,1986-06-11,12:00,La Bombonera,Toluca,Mexico,Paraguay,PRY,Belgium,BEL,2,2,0,0,0,0
M-1986-31,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo F,1986-06-11,16:00,Estadio Universitario,Monterrey,Mexico,England,ENG,Poland,POL,3,0,0,0,0,0
M-1986-32,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo F,1986-06-11,16:00,Estadio Tres de Marzo,Guadalajara,Mexico,Portugal,PRT,Morocco,MAR,1,3,0,0,0,0
M-1986-33,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo D,1986-06-12,12:00,Estadio Tecnolgico,Monterrey,Mexico,Algeria,DZA,Spain,ESP,0,3,0,0,0,0
M-1986-34,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo D,1986-06-12,12:00,Estadio Jalisco,Guadalajara,Mexico,Northern Ireland,NIR,Brazil,BRA,0,3,0,0,0,0
M-1986-35,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo E,1986-06-13,12:00,Estadio La Corregidora,Quertaro,Mexico,Denmark,DNK,West Germany,DEU,2,0,0,0,0,0
M-1986-36,1986,Copa Mundial FIFA 1986,Fase de grupos,Grupo E,1986-06-13,12:00,Estadio Neza 86,Nezahualcyotl,Mexico,Scotland,SCO,Uruguay,URY,0,0,0,0,0,0
M-1986-37,1986,Copa Mundial FIFA 1986,Octavos de final,No aplica,1986-06-15,12:00,Estadio Azteca,Mexico City,Mexico,Mexico,MEX,Bulgaria,BGR,2,0,0,0,0,0
M-1986-38,1986,Copa Mundial FIFA 1986,Octavos de final,No aplica,1986-06-15,16:00,Estadio Nou Camp,Len,Mexico,Soviet Union,SUN,Belgium,BEL,3,4,1,0,0,0
M-1986-39,1986,Copa Mundial FIFA 1986,Octavos de final,No aplica,1986-06-16,12:00,Estadio Jalisco,Guadalajara,Mexico,Brazil,BRA,Poland,POL,4,0,0,0,0,0
M-1986-40,1986,Copa Mundial FIFA 1986,Octavos de final,No aplica,1986-06-16,16:00,Estadio Cuauhtmoc,Puebla,Mexico,Argentina,ARG,Uruguay,URY,1,0,0,0,0,0
M-1986-41,1986,Copa Mundial FIFA 1986,Octavos de final,No aplica,1986-06-17,12:00,Estadio Olmpico Universitario,Mexico City,Mexico,Italy,ITA,France,FRA,0,2,0,0,0,0
M-1986-42,1986,Copa Mundial FIFA 1986,Octavos de final,No aplica,1986-06-17,16:00,Estadio Universitario,Monterrey,Mexico,Morocco,MAR,West Germany,DEU,0,1,0,0,0,0
M-1986-43,1986,Copa Mundial FIFA 1986,Octavos de final,No aplica,1986-06-18,12:00,Estadio Azteca,Mexico City,Mexico,England,ENG,Paraguay,PRY,3,0,0,0,0,0
M-1986-44,1986,Copa Mundial FIFA 1986,Octavos de final,No aplica,1986-06-18,16:00,Estadio La Corregidora,Quertaro,Mexico,Denmark,DNK,Spain,ESP,1,5,0,0,0,0
M-1986-45,1986,Copa Mundial FIFA 1986,Cuartos de final,No aplica,1986-06-21,12:00,Estadio Jalisco,Guadalajara,Mexico,Brazil,BRA,France,FRA,1,1,1,1,3,4
